
[0, 0]
[1.861848, 0]
[1.878414, 0]
[1.894981, 0]
[1.911548, 0]
[1.911548, 2]
[1.928115, 0]
[1.944681, 0]
[1.961247, 0]
[1.977815, 0]
[1.994381, 0]
[2.010947, 0]
[2.027514, 0]
[2.044081, 0]
[2.060648, 0]
[2.077214, 0]
[2.093781, 0]
[2.110348, 0]
[2.126915, 0]
[2.143481, 0]
[2.160048, 0]
[2.176614, 0]
[2.193181, 0]
[2.209748, 0]
[2.226314, 0]
[2.242882, 0]
[2.259448, 0]
[2.276015, 0]
[2.292581, 0]
[2.309148, 0]
[2.325715, 0]
[2.342281, 0]
[2.358848, 0]
[2.375415, 0]
[2.391981, 0]
[2.408548, 0]
[2.425115, 0]
[2.441681, 0]
[2.458248, 0]
[2.47535, 0]
[2.491381, 0]
[2.507948, 0]
[2.524514, 0]
[2.541081, 0]
[2.557648, 0]
[2.574214, 0]
[2.590781, 0]
[2.607347, 0]
[2.623914, 0]
[2.640481, 0]
[2.657048, 0]
[2.673614, 0]
[2.690181, 0]
[2.706749, 0]
[2.723314, 0]
[2.739881, 0]
[2.756446, 0]
[2.773014, 0]
[2.789581, 0]
[2.806568, 0]
[2.822714, 0]
[2.839281, 0]
[2.855848, 0]
[2.872415, 0]
[2.888981, 0]
[2.905548, 0]
[2.922114, 0]
[2.938681, 0]
[2.955248, 0]
[2.971814, 0]
[2.988382, 0]
[3.004948, 0]
[3.021515, 0]
[3.038081, 0]
[3.054649, 0]
[3.071214, 0]
[3.087781, 0]
[3.104348, 0]
[3.120914, 0]
[3.137481, 0]
[3.15543, 0]
[3.170615, 0]
[3.187182, 0]
[3.203747, 0]
[3.220315, 0]
[3.236881, 0]
[3.253447, 0]
[3.270015, 0]
[3.286581, 0]
[3.303148, 0]
[3.319715, 0]
[3.336281, 0]
[3.352848, 0]
[3.369415, 0]
[3.385981, 0]
[3.402548, 0]
[3.419114, 0]
[3.435681, 0]
[3.452248, 0]
[3.468815, 0]
[3.485381, 0]
[3.501947, 0]
[3.518515, 0]
[3.535081, 0]
[3.551648, 0]
[3.568214, 0]
[3.584781, 0]
[3.601347, 0]
[3.617914, 0]
[3.634481, 0]
[3.651047, 0]
[3.667614, 0]
[3.684181, 0]
[3.700748, 0]
[3.717314, 0]
[3.733881, 0]
[3.750448, 0]
[3.767014, 0]
[3.783581, 0]
[3.800147, 0]
[3.816714, 0]
[3.833281, 0]
[3.849848, 0]
[3.866415, 0]
[3.882981, 0]
[3.899548, 0]
[3.916115, 0]
[3.932681, 0]
[3.949248, 0]
[3.965814, 0]
[3.982382, 0]
[3.998948, 0]
[4.015515, 0]
[4.032081, 0]
[4.048648, 0]
[4.065215, 0]
[4.081781, 0]
[4.098348, 0]
[4.114915, 0]
[4.131481, 0]
[4.148047, 0]
[4.164614, 0]
[4.18118, 0]
[4.197748, 0]
[4.214314, 0]
[4.230881, 0]
[4.247447, 0]
[4.264015, 0]
[4.280581, 0]
[4.297148, 0]
[4.321976, 0]
[4.338544, 0]
[4.355111, 0]
[4.371678, 0]
[4.388244, 0]
[4.404811, 0]
[4.421378, 0]
[4.437944, 0]
[4.454511, 0]
[4.471078, 0]
[4.487646, 0]
[4.504211, 0]
[4.520778, 0]
[4.537344, 0]
[4.553911, 0]
[4.570477, 0]
[4.587044, 0]
[4.603611, 0]
[4.620179, 0]
[4.636744, 0]
[4.653311, 0]
[4.669878, 0]
[4.686445, 0]
[4.703011, 0]
[4.719578, 0]
[4.736145, 0]
[4.752712, 0]
[4.769278, 0]
[4.785845, 0]
[4.802411, 0]
[4.818978, 0]
[4.835545, 0]
[4.857083, 0]
[4.880163, 0]
[4.903507, 0]
[4.935337, 0]
[4.951905, 0]
[4.968471, 0]
[4.985038, 0]
[5.001605, 0]
[5.018171, 0]
[5.034738, 0]
[5.051306, 0]
[5.067872, 0]
[5.084438, 0]
[5.101005, 0]
[5.117572, 0]
[5.134138, 0]
[5.429415, 0]
[5.445983, 0]
[5.46255, 0]
[5.479116, 0]
[5.495683, 0]
[5.512249, 0]
[5.528817, 0]
[5.545383, 0]
[5.56195, 0]
[5.578516, 0]
[5.595084, 0]
[5.61165, 0]
[5.628217, 0]
[5.644783, 0]
[5.66135, 0]
[5.677917, 0]
[5.694483, 0]
[5.71105, 0]
[5.727616, 0]
[5.744183, 0]
[5.76075, 0]
[5.777317, 0]
[5.793884, 0]
[5.81045, 0]
[5.827016, 0]
[5.843583, 0]
[5.86015, 0]
[5.876717, 0]
[5.893283, 0]
[5.893283, 2]
[5.90985, 0]
[5.926417, 0]
[5.942983, 0]
[5.95955, 0]
[5.976117, 0]
[5.992683, 0]
[6.00925, 0]
[6.025817, 0]
[6.042383, 0]
[6.05895, 0]
[6.075516, 0]
[6.092083, 0]
[6.10865, 0]
[6.125216, 0]
[6.141783, 0]
[6.15835, 0]
[6.174917, 0]
[6.191483, 0]
[6.20805, 0]
[6.224617, 0]
[6.241183, 0]
[6.25775, 0]
[6.274316, 0]
[6.290883, 0]
[6.30745, 0]
[6.324016, 0]
[6.340583, 0]
[6.35715, 0]
[6.373716, 0]
[6.390283, 0]
[6.40685, 0]
[6.423416, 0]
[6.439983, 0]
[6.45655, 0]
[6.473116, 0]
[6.489683, 0]
[6.506249, 0]
[6.522816, 0]
[6.539383, 0]
[6.564186, 0]
[6.572515, 0]
[6.589083, 0]
[6.60565, 0]
[6.622217, 0]
[6.638783, 0]
[6.65535, 0]
[6.671916, 0]
[6.688483, 0]
[6.705052, 0]
[6.721617, 0]
[6.738183, 0]
[6.75475, 0]
[6.771317, 0]
[6.787883, 0]
[6.80445, 0]
[6.821017, 0]
[6.837583, 0]
[6.85415, 0]
[6.870717, 0]
[6.887283, 0]
[6.90385, 0]
[6.920417, 0]
[6.936983, 0]
[6.95355, 0]
[6.970117, 0]
[6.986683, 0]
[7.00325, 0]
[7.019816, 0]
[7.045641, 0]
[7.06221, 0]
[7.078776, 0]
[7.095343, 0]
[7.111909, 0]
[7.128477, 0]
[7.145042, 0]
[7.16161, 0]
[7.178176, 0]
[7.194743, 0]
[7.21131, 0]
[7.227878, 0]
[7.244443, 0]
[7.26101, 0]
[7.277576, 0]
[7.294143, 0]
[7.31071, 0]
[7.327277, 0]
[7.343843, 0]
[7.36041, 0]
[7.393403, 0]
[7.409972, 0]
[7.426538, 0]
[7.443104, 0]
[7.459671, 0]
[7.476238, 0]
[7.492805, 0]
[7.509372, 0]
[7.525938, 0]
[7.542505, 0]
[7.559072, 0]
[7.575638, 0]
[7.592205, 0]
[7.608771, 0]
[7.625338, 0]
[7.641905, 0]
[7.658472, 0]
[7.675038, 0]
[7.691605, 0]
[7.708171, 0]
[7.724738, 0]
[7.741305, 0]
[7.757872, 0]
[7.774438, 0]
[7.791005, 0]
[7.807571, 0]
[7.824138, 0]
[7.840704, 0]
[7.857272, 0]
[7.873838, 0]
[7.890405, 0]
[7.906971, 0]
[7.923538, 0]
[7.940105, 0]
[7.956671, 0]
[7.973238, 0]
[7.989805, 0]
[8.006372, 0]
[8.022938, 0]
[8.039505, 0]
[8.056071, 0]
[8.072639, 0]
[8.089205, 0]
[8.105771, 0]
[8.122338, 0]
[8.138905, 0]
[8.155472, 0]
[8.172039, 0]
[8.188605, 0]
[8.205172, 0]
[8.221738, 0]
[8.238304, 0]
[8.254871, 0]
[8.271439, 0]
[8.288005, 0]
[8.304571, 0]
[8.321138, 0]
[8.337705, 0]
[8.354271, 0]
[8.370838, 0]
[8.387404, 0]
[8.403972, 0]
[8.420538, 0]
[8.444679, 0]
[8.461247, 0]
[8.477814, 0]
[8.494381, 0]
[8.510947, 0]
[8.527514, 0]
[8.544081, 0]
[8.560647, 0]
[8.577214, 0]
[8.593781, 0]
[8.610348, 0]
[8.626916, 0]
[8.64348, 0]
[8.660048, 0]
[8.676615, 0]
[8.693181, 0]
[8.709747, 0]
[8.726315, 0]
[8.742881, 0]
[8.759447, 0]
[8.776014, 0]
[8.792581, 0]
[8.809148, 0]
[8.825714, 0]
[8.842281, 0]
[8.858848, 0]
[8.875414, 0]
[8.891981, 0]
[8.908547, 0]
[8.925115, 0]
[8.941681, 0]
[8.958248, 0]
[8.974814, 0]
[8.991381, 0]
[9.007948, 0]
[9.042584, 0]
[9.059152, 0]
[9.075719, 0]
[9.092285, 0]
[9.108852, 0]
[9.125419, 0]
[9.141985, 0]
[9.158552, 0]
[9.175118, 0]
[9.191685, 0]
[9.208252, 0]
[9.224818, 0]
[9.241385, 0]
[9.272554, 0]
[9.289123, 0]
[9.305689, 0]
[9.322256, 0]
[9.338822, 0]
[9.35539, 0]
[9.371956, 0]
[9.388523, 0]
[9.405089, 0]
[9.421656, 0]
[9.438223, 0]
[9.454789, 0]
[9.471356, 0]
[9.487923, 0]
[9.504489, 0]
[9.521056, 0]
[9.537624, 0]
[9.554191, 0]
[9.570756, 0]
[9.587323, 0]
[9.603889, 0]
[9.620457, 0]
[9.637023, 0]
[9.653589, 0]
[9.670156, 0]
[9.686723, 0]
[9.703289, 0]
[9.719857, 0]
[9.736423, 0]
[9.75299, 0]
[9.769556, 0]
[9.786123, 0]
[9.80269, 0]
[9.819257, 0]
[9.835823, 0]
[9.852389, 0]
[9.868957, 0]
[9.885523, 0]
[9.902089, 0]
[9.918656, 0]
[9.935223, 0]
[9.95179, 0]
[9.968356, 0]
[9.999474, 0]
[10.01604, 0]
[10.03261, 0]
[10.04918, 0]
[10.06574, 0]
[10.08231, 0]
[10.09888, 0]
[10.11544, 0]
[10.13201, 0]
[10.14857, 0]
[10.16514, 0]
[10.18171, 0]
[10.19827, 0]
[10.21484, 0]
[10.23141, 0]
[10.24798, 0]
[10.26454, 0]
[10.28111, 0]
[10.29768, 0]
[10.31424, 0]
[10.33081, 0]
[10.34737, 0]
[10.36394, 0]
[10.38051, 0]
[10.39707, 0]
[10.41364, 0]
[10.43021, 0]
[10.44678, 0]
[10.46334, 0]
[10.47991, 0]
[10.49648, 0]
[10.49648, 2]
[10.51304, 0]
[10.52961, 0]
[10.54618, 0]
[10.56274, 0]
[10.57931, 0]
[10.59587, 0]
[10.61244, 0]
[10.62901, 0]
[10.64558, 0]
[10.66214, 0]
[10.67871, 0]
[10.69528, 0]
[10.71184, 0]
[10.72841, 0]
[10.74498, 0]
[10.76154, 0]
[10.77811, 0]
[10.79467, 0]
[10.81141, 0]
[10.82781, 0]
[10.84437, 0]
[10.86094, 0]
[10.87751, 0]
[10.89407, 0]
[10.91064, 0]
[10.92721, 0]
[10.94378, 0]
[10.96034, 0]
[10.97691, 0]
[10.99347, 0]
[11.01004, 0]
[11.02661, 0]
[11.04318, 0]
[11.05974, 0]
[11.07631, 0]
[11.09287, 0]
[11.10944, 0]
[11.12601, 0]
[11.14258, 0]
[11.15914, 0]
[11.17571, 0]
[11.19228, 0]
[11.20884, 0]
[11.22541, 0]
[11.24198, 0]
[11.25854, 0]
[11.27511, 0]
[11.29167, 0]
[11.30824, 0]
[11.32481, 0]
[11.34138, 0]
[11.35794, 0]
[11.37451, 0]
[11.39108, 0]
[11.40764, 0]
[11.42421, 0]
[11.44077, 0]
[11.45734, 0]
[11.47391, 0]
[11.49048, 0]
[11.50704, 0]
[11.52361, 0]
[11.54018, 0]
[11.55674, 0]
[11.57331, 0]
[11.58988, 0]
[11.60644, 0]
[11.62301, 0]
[11.63958, 0]
[11.65614, 0]
[11.67271, 0]
[11.68927, 0]
[11.70584, 0]
[11.72241, 0]
[11.73898, 0]
[11.75554, 0]
[11.77211, 0]
[11.78868, 0]
[11.80524, 0]
[11.82181, 0]
[11.83838, 0]
[11.85494, 0]
[11.87151, 0]
[11.88807, 0]
[11.90464, 0]
[11.92121, 0]
[11.93777, 0]
[11.95434, 0]
[11.97503, 0]
[11.9916, 0]
[12.00817, 0]
[12.02473, 0]
[12.0413, 0]
[12.05787, 0]
[12.07443, 0]
[12.091, 0]
[12.10757, 0]
[12.12413, 0]
[12.1407, 0]
[12.15727, 0]
[12.17383, 0]
[12.1904, 0]
[12.20697, 0]
[12.22353, 0]
[12.2401, 0]
[12.25667, 0]
[12.27323, 0]
[12.2898, 0]
[12.30637, 0]
[12.33931, 0]
[12.35588, 0]
[12.37244, 0]
[12.38901, 0]
[12.40558, 0]
[12.42214, 0]
[12.43871, 0]
[12.45528, 0]
[12.47184, 0]
[12.48841, 0]
[12.50498, 0]
[12.52154, 0]
[12.53811, 0]
[12.55468, 0]
[12.57124, 0]
[12.58781, 0]
[12.60438, 0]
[12.62094, 0]
[12.63751, 0]
[12.65408, 0]
[12.67064, 0]
[12.68721, 0]
[12.70378, 0]
[12.72034, 0]
[12.73691, 0]
[12.75348, 0]
[12.77004, 0]
[12.78661, 0]
[12.80318, 0]
[12.81974, 0]
[12.83631, 0]
[12.85288, 0]
[12.86944, 0]
[12.88601, 0]
[12.91942, 0]
[12.93598, 0]
[12.95255, 0]
[12.96912, 0]
[12.98568, 0]
[13.00225, 0]
[13.01882, 0]
[13.03538, 0]
[13.05195, 0]
[13.06852, 0]
[13.08508, 0]
[13.10165, 0]
[13.11822, 0]
[13.13478, 0]
[13.15135, 0]
[13.16792, 0]
[13.18448, 0]
[13.20105, 0]
[13.21762, 0]
[13.23418, 0]
[13.25075, 0]
[13.26732, 0]
[13.3279, 0]
[13.34447, 0]
[13.36104, 0]
[13.37761, 0]
[13.39417, 0]
[13.41074, 0]
[13.42731, 0]
[13.44387, 0]
[13.46044, 0]
[13.47701, 0]
[13.49357, 0]
[13.51014, 0]
[13.5267, 0]
[13.54327, 0]
[13.55984, 0]
[13.57641, 0]
[13.59297, 0]
[13.60954, 0]
[13.62611, 0]
[13.64267, 0]
[13.65924, 0]
[13.67581, 0]
[13.69237, 0]
[13.70894, 0]
[13.7255, 0]
[13.74207, 0]
[13.75864, 0]
[13.77521, 0]
[13.79177, 0]
[13.80834, 0]
[13.82491, 0]
[13.84147, 0]
[13.85804, 0]
[13.87461, 0]
[13.89117, 0]
[13.90774, 0]
[13.9243, 0]
[13.94087, 0]
[13.95744, 0]
[13.974, 0]
[13.99057, 0]
[14.00714, 0]
[14.02371, 0]
[14.04027, 0]
[14.05684, 0]
[14.07341, 0]
[14.08997, 0]
[14.10654, 0]
[14.12311, 0]
[14.13967, 0]
[14.15624, 0]
[14.1728, 0]
[14.18937, 0]
[14.20594, 0]
[14.2225, 0]
[14.23907, 0]
[14.25564, 0]
[14.27221, 0]
[14.28877, 0]
[14.30534, 0]
[14.32191, 0]
[14.33847, 0]
[14.35504, 0]
[14.37161, 0]
[14.38817, 0]
[14.40474, 0]
[14.42131, 0]
[14.43787, 0]
[14.45444, 0]
[14.47101, 0]
[14.48757, 0]
[14.50414, 0]
[14.52071, 0]
[14.53727, 0]
[14.55384, 0]
[14.57041, 0]
[14.58697, 0]
[14.60354, 0]
[14.6201, 0]
[14.63667, 0]
[14.65324, 0]
[14.66981, 0]
[14.68637, 0]
[14.70294, 0]
[14.71951, 0]
[14.73607, 0]
[14.75264, 0]
[14.76921, 0]
[14.78577, 0]
[14.80234, 0]
[14.8189, 0]
[14.83547, 0]
[14.85204, 0]
[14.8686, 0]
[14.88517, 0]
[14.90174, 0]
[14.91831, 0]
[14.93487, 0]
[14.95144, 0]
[14.96801, 0]
[14.98457, 0]
[15.00114, 0]
[15.0177, 0]
[15.03427, 0]
[15.05084, 0]
[15.0674, 0]
[15.08397, 0]
[15.08397, 2]
[15.10134, 0]
[15.1171, 0]
[15.13367, 0]
[15.15024, 0]
[15.16681, 0]
[15.18337, 0]
[15.19994, 0]
[15.21651, 0]
[15.23307, 0]
[15.24964, 0]
[15.2662, 0]
[15.28277, 0]
[15.29934, 0]
[15.31591, 0]
[15.33247, 0]
[15.34904, 0]
[15.36561, 0]
[15.38217, 0]
[15.39874, 0]
[15.4153, 0]
[15.43187, 0]
[15.44844, 0]
[15.465, 0]
[15.48157, 0]
[15.49814, 0]
[15.5147, 0]
[15.53127, 0]
[15.54784, 0]
[15.56441, 0]
[15.58097, 0]
[15.59754, 0]
[15.61411, 0]
[15.63067, 0]
[15.64724, 0]
[15.66381, 0]
[15.68037, 0]
[15.69694, 0]
[15.71351, 0]
[15.73007, 0]
[15.74664, 0]
[15.76321, 0]
[15.77977, 0]
[15.79634, 0]
[15.81291, 0]
[15.82947, 0]
[15.84604, 0]
[15.86261, 0]
[15.87917, 0]
[15.89574, 0]
[15.9123, 0]
[15.92887, 0]
[15.94544, 0]
[15.962, 0]
[15.97857, 0]
[15.99514, 0]
[16.01171, 0]
[16.02827, 0]
[16.04484, 0]
[16.06141, 0]
[16.07797, 0]
[16.09454, 0]
[16.17133, 0]
[16.19212, 0]
[16.20869, 0]
[16.22525, 0]
[16.24182, 0]
[16.25839, 0]
[16.27495, 0]
[16.29152, 0]
[16.30809, 0]
[16.32465, 0]
[16.34122, 0]
[16.35779, 0]
[16.37435, 0]
[16.39092, 0]
[16.40749, 0]
[16.44198, 0]
[16.45855, 0]
[16.47512, 0]
[16.49168, 0]
[16.50825, 0]
[16.52481, 0]
[16.54138, 0]
[16.55795, 0]
[16.57451, 0]
[16.59108, 0]
[16.60765, 0]
[16.62421, 0]
[16.64078, 0]
[16.65735, 0]
[16.68192, 0]
[16.69849, 0]
[16.71505, 0]
[16.73162, 0]
[16.74819, 0]
[16.76476, 0]
[16.78132, 0]
[16.79789, 0]
[16.81446, 0]
[16.83102, 0]
[16.84759, 0]
[16.86415, 0]
[16.88502, 0]
[16.92, 0]
[16.93657, 0]
[16.95313, 0]
[16.98552, 0]
[17.00209, 0]
[17.01865, 0]
[17.03704, 0]
[17.05179, 0]
[17.08051, 0]
[17.09707, 0]
[17.11364, 0]
[17.13172, 0]
[17.14828, 0]
[17.16485, 0]
[17.18142, 0]
[17.19798, 0]
[17.21455, 0]
[17.23112, 0]
[17.24768, 0]
[17.26425, 0]
[17.28082, 0]
[17.29738, 0]
[17.31395, 0]
[17.33052, 0]
[17.34708, 0]
[17.36365, 0]
[17.38022, 0]
[17.39678, 0]
[17.41335, 0]
[17.42992, 0]
[17.44648, 0]
[17.46305, 0]
[17.47962, 0]
[17.49618, 0]
[17.51278, 0]
[17.52932, 0]
[17.54589, 0]
[17.56245, 0]
[17.57902, 0]
[17.59558, 0]
[17.61215, 0]
[17.62872, 0]
[17.64528, 0]
[17.66185, 0]
[17.67842, 0]
[17.69498, 0]
[17.71155, 0]
[17.72812, 0]
[17.74468, 0]
[17.76125, 0]
[17.77782, 0]
[17.79438, 0]
[17.81788, 0]
[17.83445, 0]
[17.85101, 0]
[17.86758, 0]
[17.88415, 0]
[17.90071, 0]
[17.91728, 0]
[17.93385, 0]
[17.95242, 0]
[17.96899, 0]
[17.98556, 0]
[18.00212, 0]
[18.01869, 0]
[18.03526, 0]
[18.05182, 0]
[18.06839, 0]
[18.08496, 0]
[18.10152, 0]
[18.11809, 0]
[18.13465, 0]
[18.15122, 0]
[18.16779, 0]
[18.18435, 0]
[18.20093, 0]
[18.21749, 0]
[18.23405, 0]
[18.25062, 0]
[18.26719, 0]
[18.28375, 0]
[18.30032, 0]
[18.31689, 0]
[18.33345, 0]
[18.35088, 0]
[18.36745, 0]
[18.38402, 0]
[18.40059, 0]
[18.41715, 0]
[18.43372, 0]
[18.45028, 0]
[18.46685, 0]
[18.48342, 0]
[18.49998, 0]
[18.51655, 0]
[18.53312, 0]
[18.54968, 0]
[18.56625, 0]
[18.58282, 0]
[18.59938, 0]
[18.61595, 0]
[18.63252, 0]
[18.64909, 0]
[18.66565, 0]
[18.68222, 0]
[18.69879, 0]
[18.71535, 0]
[18.73192, 0]
[18.74849, 0]
[18.76505, 0]
[18.78162, 0]
[18.79819, 0]
[18.81475, 0]
[18.83132, 0]
[18.85023, 0]
[18.8668, 0]
[18.88337, 0]
[18.89994, 0]
[18.9165, 0]
[18.93307, 0]
[18.94964, 0]
[18.9662, 0]
[18.98277, 0]
[18.99934, 0]
[19.0159, 0]
[19.04431, 0]
[19.06088, 0]
[19.07745, 0]
[19.09402, 0]
[19.11058, 0]
[19.12715, 0]
[19.14371, 0]
[19.16028, 0]
[19.17685, 0]
[19.19341, 0]
[19.20998, 0]
[19.22655, 0]
[19.24554, 0]
[19.26211, 0]
[19.27867, 0]
[19.29524, 0]
[19.31181, 0]
[19.32837, 0]
[19.34494, 0]
[19.36151, 0]
[19.37807, 0]
[19.39464, 0]
[19.39464, 2]
[19.41121, 0]
[19.42777, 0]
[19.44434, 0]
[19.46091, 0]
[19.56607, 0]
[19.59937, 0]
[19.61594, 0]
[19.63251, 0]
[19.64907, 0]
[19.66564, 0]
[19.68221, 0]
[19.69878, 0]
[19.71534, 0]
[19.73191, 0]
[19.74848, 0]
[19.76504, 0]
[19.78161, 0]
[19.79818, 0]
[19.81474, 0]
[19.83131, 0]
[19.84788, 0]
[19.86444, 0]
[19.88101, 0]
[19.89758, 0]
[19.91414, 0]
[19.93071, 0]
[19.94728, 0]
[19.96384, 0]
[19.98041, 0]
[19.99697, 0]
[20.01354, 0]
[20.03011, 0]
[20.04667, 0]
[20.06324, 0]
[20.07981, 0]
[20.09638, 0]
[20.11294, 0]
[20.12951, 0]
[20.14608, 0]
[20.16264, 0]
[20.17921, 0]
[20.19578, 0]
[20.21234, 0]
[20.22891, 0]
[20.24548, 0]
[20.26204, 0]
[20.27861, 0]
[20.29518, 0]
[20.31174, 0]
[20.32831, 0]
[20.34488, 0]
[20.36144, 0]
[20.37801, 0]
[20.39458, 0]
[20.41114, 0]
[20.42771, 0]
[20.44427, 0]
[20.46084, 0]
[20.47741, 0]
[20.49398, 0]
[20.5199, 0]
[20.53647, 0]
[20.55303, 0]
[20.5696, 0]
[20.58617, 0]
[20.60274, 0]
[20.6193, 0]
[20.63587, 0]
[20.65244, 0]
[20.669, 0]
[20.68557, 0]
[20.70214, 0]
[20.7187, 0]
[20.73527, 0]
[20.75183, 0]
[20.7684, 0]
[20.78497, 0]
[20.80153, 0]
[20.8181, 0]
[20.83467, 0]
[20.85123, 0]
[20.8678, 0]
[20.88437, 0]
[20.90093, 0]
[20.9175, 0]
[20.93407, 0]
[20.95064, 0]
[20.9672, 0]
[20.98377, 0]
[21.00034, 0]
[21.0169, 0]
[21.03347, 0]
[21.05004, 0]
[21.0666, 0]
[21.08317, 0]
[21.09974, 0]
[21.13946, 0]
[21.15948, 0]
[21.17605, 0]
[21.19261, 0]
[21.20918, 0]
[21.22575, 0]
[21.24232, 0]
[21.25891, 0]
[21.27545, 0]
[21.29202, 0]
[21.30858, 0]
[21.32515, 0]
[21.34171, 0]
[21.35828, 0]
[21.37485, 0]
[21.39141, 0]
[21.40798, 0]
[21.42455, 0]
[21.44112, 0]
[21.45768, 0]
[21.47425, 0]
[21.49081, 0]
[21.50738, 0]
[21.52395, 0]
[21.54052, 0]
[21.55708, 0]
[21.57365, 0]
[21.59022, 0]
[21.60678, 0]
[21.62335, 0]
[21.63992, 0]
[21.65648, 0]
[21.67305, 0]
[21.68962, 0]
[21.70618, 0]
[21.72275, 0]
[21.73932, 0]
[21.75588, 0]
[21.77245, 0]
[21.79441, 0]
[21.81727, 0]
[21.83384, 0]
[21.8504, 0]
[21.86697, 0]
[21.88354, 0]
[21.9001, 0]
[21.91667, 0]
[21.93324, 0]
[21.9498, 0]
[21.96637, 0]
[21.98294, 0]
[21.9995, 0]
[22.01608, 0]
[22.03264, 0]
[22.04921, 0]
[22.06577, 0]
[22.0826, 0]
[22.09917, 0]
[22.11574, 0]
[22.1323, 0]
[22.14887, 0]
[22.16544, 0]
[22.182, 0]
[22.19857, 0]
[22.21514, 0]
[22.2317, 0]
[22.24827, 0]
[22.26484, 0]
[22.2814, 0]
[22.29797, 0]
[22.31454, 0]
[22.3311, 0]
[22.34767, 0]
[22.36424, 0]
[22.3808, 0]
[22.39737, 0]
[22.41394, 0]
[22.4305, 0]
[22.44707, 0]
[22.46364, 0]
[22.4802, 0]
[22.49677, 0]
[22.51334, 0]
[22.5299, 0]
[22.54647, 0]
[22.56304, 0]
[22.5796, 0]
[22.59652, 0]
[22.61274, 0]
[22.6293, 0]
[22.64587, 0]
[22.66244, 0]
[22.679, 0]
[22.69557, 0]
[22.71214, 0]
[22.7287, 0]
[22.74527, 0]
[22.76184, 0]
[22.7784, 0]
[22.79497, 0]
[22.81154, 0]
[22.89275, 0]
[22.90931, 0]
[22.92588, 0]
[22.94245, 0]
[22.95901, 0]
[22.97558, 0]
[22.99215, 0]
[23.00871, 0]
[23.02528, 0]
[23.04185, 0]
[23.05841, 0]
[23.07498, 0]
[23.09155, 0]
[23.10811, 0]
[23.12468, 0]
[23.14125, 0]
[23.15781, 0]
[23.17438, 0]
[23.19095, 0]
[23.20751, 0]
[23.22408, 0]
[23.24065, 0]
[23.25721, 0]
[23.27378, 0]
[23.29035, 0]
[23.30691, 0]
[23.32348, 0]
[23.34005, 0]
[23.35661, 0]
[23.37318, 0]
[23.41105, 0]
[23.42761, 0]
[23.44418, 0]
[23.46587, 0]
[23.49158, 0]
[23.50815, 0]
[23.52471, 0]
[23.54128, 0]
[23.55785, 0]
[23.57441, 0]
[23.59098, 0]
[23.60755, 0]
[23.70581, 0]
[23.72238, 0]
[23.73894, 0]
[23.75551, 0]
[23.77208, 0]
[23.78864, 0]
[23.80521, 0]
[23.82178, 0]
[23.83834, 0]
[23.85491, 0]
[23.87148, 0]
[23.88804, 0]
[23.90461, 0]
[23.92118, 0]
[23.93774, 0]
[23.95431, 0]
[23.97087, 0]
[23.98744, 0]
[24.00401, 0]
[24.02057, 0]
[24.03714, 0]
