
[0, 0]
[11.05225, 0]
[11.06882, 0]
[11.08539, 0]
[11.10195, 0]
[11.11852, 0]
[11.13509, 0]
[11.15166, 0]
[11.16822, 0]
[11.18479, 0]
[11.20135, 0]
[11.21792, 0]
[11.23449, 0]
[11.25106, 0]
[11.26762, 0]
[11.28419, 0]
[11.30075, 0]
[11.31732, 0]
[11.33389, 0]
[11.35045, 0]
[11.36702, 0]
[11.38359, 0]
[11.40015, 0]
[11.41689, 0]
[11.43329, 0]
[11.44985, 0]
[11.46642, 0]
[11.48299, 0]
[11.49955, 0]
[11.51612, 0]
[11.53269, 0]
[11.54925, 0]
[11.56582, 0]
[11.58239, 0]
[11.59895, 0]
[11.61552, 0]
[11.63209, 0]
[11.64886, 0]
[11.66522, 0]
[11.68179, 0]
[11.69835, 0]
[11.71492, 0]
[11.73149, 0]
[11.74805, 0]
[11.76462, 0]
[11.78119, 0]
[11.79775, 0]
[11.81432, 0]
[11.83089, 0]
[11.84745, 0]
[11.86402, 0]
[11.88059, 0]
[11.89715, 0]
[11.91372, 0]
[11.93029, 0]
[11.94685, 0]
[11.96342, 0]
[11.97999, 0]
[11.99655, 0]
[12.01312, 0]
[12.02969, 0]
[12.04625, 0]
[12.06282, 0]
[12.07939, 0]
[12.09595, 0]
[12.11252, 0]
[12.12909, 0]
[12.14565, 0]
[12.16222, 0]
[12.17879, 0]
[12.19535, 0]
[12.21192, 0]
[12.22849, 0]
[12.2478, 0]
[12.26437, 0]
[12.28094, 0]
[12.2975, 0]
[12.31407, 0]
[12.33064, 0]
[12.3472, 0]
[12.36377, 0]
[12.38034, 0]
[12.3969, 0]
[12.41347, 0]
[12.43004, 0]
[12.4466, 0]
[12.46317, 0]
[12.47974, 0]
[12.4963, 0]
[12.51287, 0]
[12.52944, 0]
[12.52944, 2]
[12.546, 0]
[12.56257, 0]
[12.57914, 0]
[12.5957, 0]
[12.61227, 0]
[12.62884, 0]
[12.6454, 0]
[12.66197, 0]
[12.67854, 0]
[12.6951, 0]
[12.71167, 1]
[12.72826, 1]
[12.7448, 1]
[12.76137, 0]
[12.77794, 0]
[12.7945, 0]
[12.81107, 0]
[12.82764, 0]
[12.8442, 0]
[12.86077, 0]
[12.86077, 2]
[12.87734, 0]
[12.89801, 0]
[12.91318, 0]
[12.92975, 0]
[12.94632, 0]
[12.96289, 0]
[12.97945, 0]
[12.99602, 0]
[13.01259, 0]
[13.02915, 0]
[13.04572, 0]
[13.06229, 0]
[13.07885, 0]
[13.09542, 0]
[13.11199, 0]
[13.12855, 0]
[13.14512, 0]
[13.16169, 0]
[13.17825, 0]
[13.19482, 0]
[13.21139, 0]
[13.22795, 0]
[13.24452, 0]
[13.26109, 0]
[13.27765, 0]
[13.29422, 0]
[13.31166, 0]
[13.32823, 0]
[13.3448, 0]
[13.36136, 0]
[13.37793, 0]
[13.39473, 0]
[13.41106, 0]
[13.42763, 0]
[13.4442, 0]
[13.46076, 0]
[13.47759, 0]
[13.49415, 0]
[13.51072, 0]
[13.52729, 0]
[13.54385, 0]
[13.56042, 0]
[13.57699, 0]
[13.59355, 0]
[13.61012, 0]
[13.62669, 0]
[13.64325, 0]
[13.65982, 0]
[13.67639, 0]
[13.69296, 0]
[13.70957, 0]
[13.72609, 0]
[13.74265, 0]
[13.75922, 0]
[13.77579, 0]
[13.79235, 0]
[13.80892, 0]
[13.82549, 0]
[13.84205, 0]
[13.85862, 0]
[13.87519, 0]
[13.89175, 0]
[13.90832, 0]
[13.92489, 0]
[13.94145, 0]
[13.95802, 0]
[13.97459, 0]
[13.99115, 0]
[14.00772, 0]
[14.02429, 0]
[14.04085, 0]
[14.05742, 0]
[14.07399, 0]
[14.09055, 0]
[14.10712, 0]
[14.12369, 0]
[14.14025, 0]
[14.15682, 0]
[14.17339, 0]
[14.18995, 0]
[14.20652, 0]
[14.22309, 0]
[14.23965, 0]
[14.26273, 0]
[14.2793, 0]
[14.30014, 0]
[14.3167, 0]
[14.33327, 0]
[14.34984, 0]
[14.36641, 0]
[14.38297, 0]
[14.39954, 0]
[14.41611, 0]
[14.43267, 0]
[14.44924, 0]
[14.46581, 0]
[14.48237, 0]
[14.49894, 0]
[14.5155, 0]
[14.53207, 0]
[14.54864, 0]
[14.56521, 0]
[14.58177, 0]
[14.59834, 0]
[14.61491, 0]
[14.63147, 0]
[14.64861, 0]
[14.66461, 0]
[14.68117, 0]
[14.69774, 0]
[14.7143, 0]
[14.73087, 0]
[14.78202, 0]
[14.80545, 0]
[14.82201, 0]
[14.83858, 0]
[14.85515, 0]
[14.87171, 0]
[14.88828, 0]
[14.90485, 0]
[14.92141, 0]
[14.93798, 0]
[14.95455, 0]
[14.97111, 0]
[14.98768, 0]
[15.00442, 0]
[15.02099, 0]
[15.03755, 0]
[15.05412, 0]
[15.07069, 0]
[15.08726, 0]
[15.10382, 0]
[15.12039, 0]
[15.13696, 0]
[15.15352, 0]
[15.17009, 0]
[15.18666, 0]
[15.20322, 0]
[15.21979, 0]
[15.23635, 0]
[15.25292, 0]
[15.26949, 0]
[15.28606, 0]
[15.30262, 0]
[15.31919, 0]
[15.33576, 0]
[15.35232, 0]
[15.36889, 0]
[15.38546, 0]
[15.40202, 0]
[15.41859, 0]
[15.43516, 0]
[15.45172, 0]
[15.46829, 0]
[15.48486, 0]
[15.50161, 0]
[15.51799, 0]
[15.53456, 0]
[15.55112, 0]
[15.56769, 0]
[15.58426, 0]
[15.60082, 0]
[15.61739, 0]
[15.63396, 0]
[15.65052, 0]
[15.66709, 0]
[15.69633, 0]
[15.71289, 0]
[15.72946, 0]
[15.74603, 0]
[15.7626, 0]
[15.77916, 0]
[15.79573, 0]
[15.81229, 0]
[15.82886, 0]
[15.84543, 0]
[15.86199, 0]
[15.87856, 0]
[15.89513, 0]
[15.91169, 0]
[15.92826, 0]
[15.94483, 0]
[15.96139, 0]
[15.97796, 0]
[15.99453, 0]
[16.0111, 0]
[16.02766, 0]
[16.04423, 0]
[16.06079, 0]
[16.07736, 0]
[16.09393, 0]
[16.11049, 0]
[16.12706, 0]
[16.14363, 0]
[16.16671, 0]
[16.18535, 0]
[16.20192, 0]
[16.21849, 0]
[16.23506, 0]
[16.25674, 0]
[16.27331, 0]
[16.28988, 0]
[16.30645, 0]
[16.32301, 0]
[16.34565, 0]
[16.36222, 0]
[16.37878, 0]
[16.39535, 0]
[16.41192, 0]
[16.42848, 0]
[16.44505, 0]
[16.46162, 0]
[16.47818, 0]
[16.49475, 0]
[16.51132, 0]
[16.52788, 0]
[16.54445, 0]
[16.56102, 0]
[16.57758, 0]
[16.59415, 0]
[16.61072, 0]
[16.62728, 0]
[16.64385, 0]
[16.66042, 0]
[16.67698, 0]
[16.69355, 0]
[16.71012, 0]
[16.72668, 0]
[16.74325, 0]
[16.75982, 0]
[16.77638, 0]
[16.79295, 0]
[16.80952, 0]
[16.82608, 0]
[16.84265, 0]
[16.85922, 0]
[16.87578, 0]
[16.89235, 0]
[16.90892, 0]
[16.92548, 0]
[16.94205, 0]
[16.95862, 0]
[16.97518, 0]
[16.99175, 0]
[17.00832, 0]
[17.02505, 0]
[17.04145, 0]
[17.05802, 0]
[17.07458, 0]
[17.09115, 0]
[17.10772, 0]
[17.12428, 0]
[17.14085, 0]
[17.15742, 0]
[17.17398, 0]
[17.19055, 0]
[17.20712, 0]
[17.22368, 0]
[17.24025, 0]
[17.25682, 0]
[17.27338, 0]
[17.28995, 0]
[17.30652, 0]
[17.32308, 0]
[17.33965, 0]
[17.35661, 0]
[17.37318, 0]
[17.38975, 0]
[17.40631, 0]
[17.42288, 0]
[17.43945, 0]
[17.45601, 0]
[17.47258, 0]
[17.48915, 0]
[17.50571, 0]
[17.52228, 0]
[17.53885, 0]
[17.55541, 0]
[17.57198, 0]
[17.58855, 0]
[17.60511, 0]
[17.62168, 0]
[17.63825, 0]
[17.65482, 0]
[17.67138, 0]
[17.68795, 0]
[17.70451, 0]
[17.72108, 0]
[17.73765, 0]
[17.75422, 0]
[17.77078, 0]
[17.78735, 0]
[17.80392, 0]
[17.82048, 0]
[17.83705, 0]
[17.85361, 0]
[17.87018, 0]
[17.88675, 0]
[17.90331, 0]
[17.91988, 0]
[17.93645, 0]
[17.95301, 0]
[17.96958, 0]
[17.98615, 0]
[18.01225, 0]
[18.02882, 0]
[18.04538, 0]
[18.06195, 0]
[18.07852, 0]
[18.09509, 0]
[18.11165, 0]
[18.12822, 0]
[18.14478, 0]
[18.16135, 0]
[18.17792, 0]
[18.19448, 0]
[18.21105, 0]
[18.22762, 0]
[18.24418, 0]
[18.26075, 0]
[18.28459, 0]
[18.30116, 0]
[18.31787, 0]
[18.33444, 0]
[18.351, 0]
[18.36997, 0]
[18.38654, 0]
[18.4031, 0]
[18.41967, 0]
[18.43624, 0]
[18.4528, 0]
[18.46937, 0]
[18.48594, 0]
[18.51966, 0]
[18.53623, 0]
[18.5528, 0]
[18.56936, 0]
[18.58593, 0]
[18.6025, 0]
[18.61907, 0]
[18.63563, 0]
[18.6522, 0]
[18.66877, 0]
[18.68533, 0]
[18.7019, 0]
[18.71847, 0]
[18.73503, 0]
[18.7516, 0]
[18.76817, 0]
[18.78473, 0]
[18.8013, 0]
[18.81787, 0]
[18.83443, 0]
[18.851, 0]
[18.86757, 0]
[18.88413, 0]
[18.9007, 0]
[18.91727, 0]
[18.93383, 0]
[18.9504, 0]
[18.96696, 0]
[18.98353, 0]
[19.0001, 0]
[19.01667, 0]
[19.03323, 0]
[19.0498, 0]
[19.06637, 0]
[19.08293, 0]
[19.0995, 0]
[19.11607, 0]
[19.13263, 0]
[19.1492, 0]
[19.16577, 0]
[19.18233, 0]
[19.1989, 0]
[19.21547, 0]
[19.23203, 0]
[19.2486, 0]
[19.26517, 0]
[19.28173, 0]
[19.30083, 0]
[19.3174, 0]
[19.33396, 0]
[19.35053, 0]
[19.37188, 0]
[19.38844, 0]
[19.40603, 0]
[19.4226, 0]
[19.43916, 0]
[19.45573, 0]
[19.4723, 0]
[19.48886, 0]
[19.50543, 0]
[19.522, 0]
[19.53856, 0]
[19.55513, 0]
[19.5717, 0]
[19.58826, 0]
[19.60483, 0]
[19.6214, 0]
[19.63796, 0]
[19.65453, 0]
[19.6711, 0]
[19.68766, 0]
[19.70423, 0]
[19.7208, 0]
[19.73736, 0]
[19.75393, 0]
[19.7705, 0]
[19.78706, 0]
[19.80363, 0]
[19.8202, 0]
[19.83676, 0]
[19.85333, 0]
[19.8699, 0]
[19.88646, 0]
[19.90303, 0]
[19.9196, 0]
[19.93616, 0]
[19.95273, 0]
[19.9693, 0]
[19.98586, 0]
[20.00243, 0]
[20.03428, 0]
[20.05085, 0]
[20.06742, 0]
[20.08398, 0]
[20.10055, 0]
[20.11712, 0]
[20.13368, 0]
[20.15025, 0]
[20.16681, 0]
[20.18338, 0]
[20.19995, 0]
[20.21651, 0]
[20.23308, 0]
[20.24965, 0]
[20.26622, 0]
[20.29063, 0]
[20.3072, 0]
[20.32923, 0]
[20.3458, 0]
[20.36585, 0]
[20.38242, 0]
[20.40367, 0]
[20.42023, 0]
[20.4368, 0]
[20.45337, 0]
[20.46993, 0]
[20.4865, 0]
[20.50307, 0]
[20.51963, 0]
[20.5362, 0]
[20.55277, 0]
[20.56933, 0]
[20.5859, 0]
[20.60247, 0]
[20.61903, 0]
[20.6356, 0]
[20.65217, 0]
[20.66873, 0]
[20.6853, 0]
[20.70187, 0]
[20.71843, 0]
[20.735, 0]
[20.75157, 0]
[20.76813, 0]
[20.7847, 0]
[20.80127, 0]
[20.81783, 0]
[20.8344, 0]
[20.85097, 0]
[20.86753, 0]
[20.8841, 0]
[20.90067, 0]
[20.91723, 0]
[20.9338, 0]
[20.95037, 0]
[20.96693, 0]
[20.9835, 0]
[21.00007, 0]
[21.01663, 0]
[21.0332, 0]
[21.04977, 0]
[21.06633, 0]
[21.0829, 0]
[21.09947, 0]
[21.11603, 0]
[21.1326, 0]
[21.14917, 0]
[21.16573, 0]
[21.1823, 0]
[21.19887, 0]
[21.21543, 0]
[21.232, 0]
[21.24857, 0]
[21.26513, 0]
[21.2817, 0]
[21.29827, 0]
[21.31483, 0]
[21.3314, 0]
[21.34797, 0]
[21.36453, 0]
[21.3811, 0]
[21.39767, 0]
[21.41423, 0]
[21.4308, 0]
[21.44737, 0]
[21.46393, 0]
[21.4805, 0]
[21.49707, 0]
[21.51363, 0]
[21.5302, 0]
[21.54677, 0]
[21.56333, 0]
[21.5799, 0]
[21.59647, 0]
[21.61303, 0]
[21.6296, 0]
[21.64617, 0]
[21.66273, 0]
[21.6793, 0]
[21.69587, 0]
[21.71243, 0]
[21.729, 0]
[21.74557, 0]
[21.76213, 0]
[21.7787, 0]
[21.79527, 0]
[21.81183, 0]
[21.8284, 0]
[21.84498, 0]
[21.86153, 0]
[21.8781, 0]
[21.89467, 0]
[21.91123, 0]
[21.9278, 0]
[21.94437, 0]
[21.96093, 0]
[21.9775, 0]
[21.99407, 0]
[22.01063, 0]
[22.0272, 0]
[22.04377, 0]
[22.06033, 0]
[22.0769, 0]
[22.09347, 0]
[22.11003, 0]
[22.1266, 0]
[22.14317, 0]
[22.15973, 0]
[22.1763, 0]
[22.19287, 0]
[22.20943, 0]
[22.226, 0]
[22.24257, 0]
[22.25913, 0]
[22.2757, 0]
[22.29227, 0]
[22.30883, 0]
[22.3254, 0]
[22.34197, 0]
[22.35853, 0]
[22.3751, 0]
[22.45175, 0]
[22.46832, 0]
[22.48488, 0]
[22.51018, 0]
[22.52675, 0]
[22.54332, 0]
[22.55989, 0]
[22.57645, 0]
[22.59302, 0]
[22.60959, 0]
[22.62615, 0]
[22.64272, 0]
[22.65929, 0]
[22.67585, 0]
[22.69242, 0]
[22.70899, 0]
[22.72555, 0]
[22.74212, 0]
[22.75869, 0]
[22.77525, 0]
[22.79182, 0]
[22.80839, 0]
[22.82497, 0]
[22.84152, 0]
[22.85809, 0]
[22.87809, 0]
[22.89809, 0]
[22.91465, 0]
[22.93122, 0]
[22.94779, 0]
[22.96435, 0]
[22.98092, 0]
[22.99749, 0]
[23.01405, 0]
[23.03062, 0]
[23.0498, 0]
[23.06637, 0]
[23.08294, 0]
[23.0995, 0]
[23.11607, 0]
[23.13264, 0]
[23.1492, 0]
[23.16577, 0]
[23.18234, 0]
[23.1989, 0]
[23.21547, 0]
[23.23204, 0]
[23.2486, 0]
[23.28016, 0]
[23.29672, 0]
[23.31388, 0]
[23.32986, 0]
[23.34642, 0]
[23.36299, 0]
[23.37956, 0]
[23.39612, 0]
[23.41269, 0]
[23.42926, 0]
[23.44582, 0]
[23.46239, 0]
[23.46239, 2]
[23.47896, 0]
[23.49553, 0]
[23.51356, 0]
[23.53012, 0]
[23.54669, 0]
[23.56326, 0]
[23.57989, 0]
[23.59639, 0]
[23.61296, 0]
[23.62962, 0]
